# US populated places (Census Gazetteer 2023 coords + PEP 2023 population)
# population >= 1000; id = PP<7-digit GEOID>; LON,LAT order
# Generated by scripts/build_populated_places.py
id,name,lon,lat,elevation_m,state,population
PP4233112,Hatfield,-75.29887,40.27710,,PA,3486
PP4859012,Post,-101.38152,33.19091,,TX,3486
PP1258600,Port Richey,-82.72503,28.27502,,FL,3485
PP5464228,Pleasant Valley,-80.15537,39.45305,,WV,3483
PP1775614,Tolono,-88.26248,39.99125,,IL,3482
PP2760844,Sleepy Eye,-94.72359,44.29895,,MN,3482
PP2831220,Hazlehurst,-90.39279,31.86386,,MS,3479
PP3957750,Oakwood,-81.50372,41.36727,,OH,3479
PP1245425,Midway,-84.46059,30.50271,,FL,3478
PP2911566,Carrollton,-93.49506,39.36364,,MO,3478
PP1764486,Riverton,-89.53637,39.84614,,IL,3475
PP5571650,Sauk City,-89.73246,43.27327,,WI,3475
PP2031600,Hesston,-97.42698,38.14007,,KS,3473
PP5327435,Goldendale,-120.82337,45.81914,,WA,3473
PP1301612,Alma,-82.47558,31.54333,,GA,3472
PP3770720,Wallace,-77.99058,34.73789,,NC,3472
PP2623500,Durand,-83.98908,42.91276,,MI,3470
PP1742971,Le Roy,-88.76110,40.33937,,IL,3467
PP3944366,Lockland,-84.45645,39.22786,,OH,3464
PP0483160,Williams,-112.18330,35.24664,,AZ,3463
PP2909514,Buffalo,-93.09656,37.64519,,MO,3462
PP4258696,Pen Argyl,-75.25386,40.86779,,PA,3462
PP4255000,Northern Cambria,-78.77769,40.65707,,PA,3461
PP5321450,Elma,-123.41077,47.00522,,WA,3460
PP0648956,Monte Sereno,-121.98824,37.24041,,CA,3459
PP1336052,Hahira,-83.38146,30.99648,,GA,3459
PP1778370,Wadsworth,-87.92515,42.45069,,IL,3459
PP3152575,West Point,-96.70592,41.83774,,NE,3458
PP1241577,Loxahatchee Groves,-80.27720,26.72088,,FL,3452
PP0939940,Jewett City,-71.97979,41.60720,,CT,3451
PP1258200,Ponce Inlet,-80.93170,29.09278,,FL,3450
PP2181858,West Liberty,-83.26741,37.91804,,KY,3450
PP2662020,Oxford,-83.25346,42.82143,,MI,3449
PP4858808,Port Aransas,-97.08919,27.82090,,TX,3446
PP3947600,Mariemont,-84.37901,39.14250,,OH,3441
PP4249288,Mifflinburg,-77.04742,40.91956,,PA,3441
PP5538350,Johnson Creek,-88.77107,43.07905,,WI,3441
PP1729080,Germantown Hills,-89.46890,40.77063,,IL,3440
PP2705212,Benson,-95.60537,45.31518,,MN,3437
PP3603353,Avon,-77.74649,42.91284,,NY,3437
PP3952052,Moreland Hills,-81.43573,41.44184,,OH,3437
PP4774540,Tiptonville,-89.47533,36.37608,,TN,3437
PP1365324,Ringgold,-85.12150,34.91366,,GA,3435
PP2719934,Eveleth,-92.54961,47.47492,,MN,3434
PP1359976,Pelham,-84.15146,31.12664,,GA,3432
PP3119385,Gothenburg,-100.15393,40.92468,,NE,3430
PP4150150,Mount Angel,-122.79722,45.06954,,OR,3429
PP3556180,Peralta,-106.68596,34.82834,,NM,3428
PP4282160,Wellsboro,-77.30369,41.74552,,PA,3427
PP0151600,Moulton,-87.28271,34.48830,,AL,3426
PP3755640,Red Oak,-77.90376,36.06128,,NC,3425
PP4877752,West Orange,-93.75977,30.07910,,TX,3425
PP2701684,Annandale,-94.12128,45.25994,,MN,3424
PP4246792,Malvern,-75.51536,40.03315,,PA,3424
PP1877768,Union City,-84.82064,40.19932,,IN,3423
PP1956100,New Hampton,-92.31472,43.05622,,IA,3422
PP3935098,Hicksville,-84.76474,41.29439,,OH,3422
PP4821484,Dublin,-98.33886,32.08776,,TX,3422
PP4020550,Dewey,-95.93371,36.79040,,OK,3419
PP4027800,Frederick,-98.98800,34.34996,,OK,3419
PP5324810,Forks,-124.39029,47.95280,,WA,3418
PP1852650,Newburgh,-87.40549,37.94925,,IN,3416
PP3946480,Madison,-81.05298,41.77226,,OH,3416
PP4255512,North Wales,-75.27444,40.21117,,PA,3416
PP3708960,Burgaw,-77.92301,34.55147,,NC,3415
PP5485228,Welch,-81.59145,37.42813,,WV,3414
PP2045050,Marysville,-96.63888,39.84369,,KS,3405
PP4838860,Kenedy,-97.85373,28.80880,,TX,3403
PP0886750,Yuma,-102.71564,40.12251,,CO,3401
PP0453070,Parker,-114.22811,34.03401,,AZ,3400
PP4755800,Oliver Springs,-84.32849,36.03986,,TN,3398
PP1729125,Gibson City,-88.37920,40.46683,,IL,3396
PP1224900,Frostproof,-81.52647,27.74889,,FL,3393
PP4265392,Rochester,-80.28373,40.70253,,PA,3393
PP3956154,North Baltimore,-83.66826,41.17976,,OH,3392
PP4556140,Pickens,-82.71020,34.88574,,SC,3391
PP2662980,Paw Paw,-85.89218,42.21424,,MI,3389
PP1975675,Story City,-93.58688,42.18574,,IA,3388
PP5117440,Clifton Forge,-79.82519,37.82332,,VA,3388
PP5562175,Peshtigo,-87.74408,45.05692,,WI,3387
PP2207730,Blanchard,-93.88312,32.60270,,LA,3385
PP3934328,Hartville,-81.33512,40.96145,,OH,3385
PP4803336,Annetta,-97.66937,32.70129,,TX,3385
PP5580125,Tomahawk,-89.71177,45.47896,,WI,3385
PP1857168,Ossian,-85.16873,40.87687,,IN,3382
PP2032825,Holton,-95.73256,39.46986,,KS,3382
PP2878000,Water Valley,-89.63012,34.16199,,MS,3381
PP3743360,Mineral Springs,-80.68637,34.94424,,NC,3379
PP0533970,Huntsville,-93.73324,36.09866,,AR,3378
PP4153150,North Plains,-122.99472,45.59748,,OR,3378
PP2024850,Frontenac,-94.70077,37.45876,,KS,3372
PP4135450,Hubbard,-122.80832,45.18147,,OR,3372
PP4825752,Ferris,-96.67554,32.53672,,TX,3370
PP3465400,Saddle River,-74.09255,41.02370,,NJ,3368
PP4876228,Waller,-95.93155,30.07239,,TX,3368
PP3102305,Ashland,-96.37254,41.03985,,NE,3367
PP4775560,Tusculum,-82.74539,36.17501,,TN,3367
PP4806200,Beach City,-94.84650,29.73888,,TX,3366
PP3971640,Shadyside,-80.75103,39.97189,,OH,3365
PP5509725,Brillion,-88.06782,44.17351,,WI,3365
PP1752142,New Baden,-89.70719,38.53677,,IL,3364
PP5535850,Hortonville,-88.63660,44.33577,,WI,3364
PP0462350,St. Johns,-109.37691,34.50037,,AZ,3362
PP4817516,Crane,-102.35027,31.39178,,TX,3362
PP0572380,Waldron,-94.09484,34.90325,,AR,3361
PP1315552,Chattahoochee Hills,-84.74589,33.58107,,GA,3361
PP1869354,Sheridan,-86.21854,40.13090,,IN,3361
PP0124808,Evergreen,-86.97608,31.43322,,AL,3359
PP2005775,Beloit,-98.10834,39.46470,,KS,3358
PP4035000,Hobart,-99.08756,35.02458,,OK,3358
PP0686930,Yountville,-122.36554,38.39351,,CA,3356
PP3916028,Cleves,-84.74138,39.16458,,OH,3355
PP3763760,Spencer,-80.42635,35.69895,,NC,3354
PP1985845,Williamsburg,-92.01325,41.66888,,IA,3351
PP4833578,Hideaway,-95.45651,32.49465,,TX,3349
PP2756266,Rush City,-92.96530,45.68744,,MN,3344
PP4253088,Nesquehoning,-75.82200,40.87808,,PA,3344
PP5477980,Summersville,-80.84149,38.28703,,WV,3344
PP5588150,Wisconsin Dells,-89.77576,43.63837,,WI,3344
PP4049850,Muldrow,-94.59752,35.40342,,OK,3341
PP4222144,Ebensburg,-78.72654,40.48812,,PA,3337
PP5107832,Blackstone,-78.00281,37.08182,,VA,3336
PP4046200,Mannford,-96.33043,36.13286,,OK,3335
PP4820428,Dilley,-99.17646,28.66752,,TX,3333
PP2707462,Breckenridge,-96.58462,46.26593,,MN,3331
PP3429220,Hamburg,-74.57342,41.14876,,NJ,3331
PP5101528,Altavista,-79.28338,37.12344,,VA,3331
PP0180352,Weaver,-85.80936,33.75907,,AL,3330
PP3675671,Tupper Lake,-74.46185,44.22982,,NY,3328
PP3643720,Lowville,-75.48781,43.78661,,NY,3327
PP5656215,Newcastle,-104.19649,43.85027,,WY,3326
PP0132968,Hanceville,-86.76444,34.06401,,AL,3324
PP3430540,Haworth,-73.99747,40.96274,,NJ,3322
PP3944912,Lordstown,-80.86627,41.17098,,OH,3321
PP4029850,Goldsby,-97.48662,35.12391,,OK,3321
PP0544120,Marianna,-90.76750,34.77363,,AR,3314
PP1659320,Orofino,-116.25303,46.48494,,ID,3313
PP1967800,Robins,-91.67397,42.07874,,IA,3312
PP4148300,Millersburg,-123.07247,44.67887,,OR,3311
PP1952095,Milford,-95.14571,43.34172,,IA,3309
PP2137396,Hodgenville,-85.73116,37.56337,,KY,3309
PP4224160,Etna,-79.94963,40.49516,,PA,3309
PP4541380,Liberty,-82.70144,34.79096,,SC,3309
PP0660900,Rio Dell,-124.11516,40.49557,,CA,3308
PP1738544,Johnston City,-88.92929,37.82104,,IL,3308
PP2827900,Gluckstadt,-90.10300,32.52841,,MS,3308
PP2626420,Essexville,-83.84198,43.61229,,MI,3304
PP4103800,Bandon,-124.41552,43.11469,,OR,3304
PP0553480,Paris,-93.73423,35.29076,,AR,3302
PP3439420,Lawnside,-75.02890,39.86731,,NJ,3301
PP3921616,Delta,-84.00959,41.57610,,OH,3301
PP3948468,Mayfield,-81.43434,41.54725,,OH,3300
PP4256432,Ohioville,-80.48372,40.68473,,PA,3300
PP5523525,Ellsworth,-92.48025,44.73618,,WI,3298
PP1671650,Salmon,-113.89476,45.17439,,ID,3295
PP3727870,Green Level,-79.34499,36.12276,,NC,3293
PP2280430,Welsh,-92.81239,30.23559,,LA,3289
PP2225160,Farmerville,-92.40052,32.77511,,LA,3286
PP0556990,Pottsville,-93.06084,35.23061,,AR,3285
PP1372780,Springfield,-81.29821,32.36159,,GA,3284
PP3929204,Gallipolis,-82.19097,38.82008,,OH,3284
PP5579475,Thiensville,-87.97683,43.23544,,WI,3284
PP4035850,Hominy,-96.39303,36.42193,,OK,3280
PP1334428,Grantville,-84.83010,33.23715,,GA,3278
PP2615920,Clare,-84.76175,43.82601,,MI,3278
PP3656187,Palmyra,-77.22972,43.06086,,NY,3275
PP4752400,Newbern,-89.27136,36.11688,,TN,3274
PP4272960,Springdale,-79.78101,40.54079,,PA,3273
PP2731562,Jackson,-94.98859,43.62568,,MN,3272
PP5116512,Chincoteague,-75.35258,37.94931,,VA,3271
PP3067450,Shelby,-111.86204,48.50213,,MT,3270
PP4058150,Perkins,-97.03129,35.97976,,OK,3270
PP3739360,Louisburg,-78.30077,36.09872,,NC,3269
PP4137250,Jefferson,-123.00597,44.71655,,OR,3267
PP2406925,Berwyn Heights,-76.91345,38.99285,,MD,3265
PP3720600,Elizabethtown,-78.60683,34.62197,,NC,3265
PP3612683,Carthage,-75.60301,43.98288,,NY,3264
PP4578460,Winnsboro,-81.09061,34.37020,,SC,3264
PP2609000,Blissfield,-83.86424,41.83103,,MI,3263
PP4246392,Macungie,-75.55408,40.51591,,PA,3263
PP0603274,Avalon,-118.31762,33.34334,,CA,3261
PP1244000,Melbourne Beach,-80.55960,28.06687,,FL,3261
PP4251744,Mount Oliver,-79.98564,40.41127,,PA,3261
PP4237000,Ingram,-80.06851,40.44483,,PA,3259
PP5310495,Cashmere,-120.46704,47.51805,,WA,3259
PP3950904,Mingo Junction,-80.61937,40.32531,,OH,3257
PP4830476,Grand Saline,-95.71161,32.67814,,TX,3256
PP4153750,Nyssa,-116.99560,43.87788,,OR,3253
PP0855980,Orchard City,-107.96727,38.81813,,CO,3251
PP2717378,Eagle Lake,-93.88202,44.16350,,MN,3251
PP5536025,Howards Grove,-87.82033,43.82974,,WI,3251
PP1728300,Galena,-90.42780,42.42206,,IL,3250
PP3774680,Windsor,-76.93992,35.99302,,NC,3250
PP4249920,Millvale,-79.97379,40.48175,,PA,3250
PP4535755,Inman,-82.08849,35.04579,,SC,3249
PP2944174,Louisiana,-91.06203,39.44146,,MO,3248
PP4258712,Penbrook,-76.84833,40.27801,,PA,3244
PP5589550,Yorkville,-88.00139,42.72010,,WI,3244
PP4277272,Trafford,-79.75764,40.38464,,PA,3243
PP3705135,Bermuda Run,-80.42907,36.00428,,NC,3239
PP4833284,Henrietta,-98.19277,33.81431,,TX,3239
PP3150020,Valley,-96.35550,41.31178,,NE,3236
PP4251760,Mount Penn,-75.88972,40.32864,,PA,3235
PP1339244,Hogansville,-84.90279,33.16699,,GA,3234
PP4203392,Athens,-76.51396,41.93746,,PA,3231
PP1802620,Attica,-87.24518,40.28737,,IN,3230
PP2911890,Cassville,-93.86810,36.67830,,MO,3230
PP2118442,Crestview Hills,-84.56991,39.02434,,KY,3227
PP5357430,Raymond,-123.73951,46.68374,,WA,3227
PP0524220,Fordyce,-92.41697,33.81824,,AR,3225
PP0650874,Nevada City,-121.03333,39.25961,,CA,3224
PP2263680,Rayville,-91.75745,32.47098,,LA,3224
PP4643180,Mobridge,-100.43491,45.54096,,SD,3224
PP4854048,Onalaska,-95.11070,30.82385,,TX,3224
PP2719142,Ely,-91.85073,47.90560,,MN,3223
PP4015350,Cleveland,-96.47218,36.31091,,OK,3223
PP4212224,Centerville,-79.95948,40.03248,,PA,3222
PP5573525,Sherwood,-88.27502,44.17693,,WI,3222
PP5574675,Somerset,-92.67296,45.12571,,WI,3220
PP4821904,Early,-98.93660,31.74215,,TX,3218
PP1874744,Syracuse,-85.74977,41.42191,,IN,3217
PP5501000,Algoma,-87.44801,44.60568,,WI,3217
PP5508850,Boscobel,-90.70514,43.14713,,WI,3217
PP3918070,Commercial Point,-83.01953,39.78905,,OH,3215
PP1770889,South Jacksonville,-90.22403,39.69936,,IL,3213
PP3660675,Ravena,-73.81121,42.47555,,NY,3213
PP5509925,Brodhead,-89.37560,42.61684,,WI,3212
PP4819570,DeCordova,-97.69308,32.42910,,TX,3206
PP2210950,Bunkie,-92.18811,30.95366,,LA,3205
PP2971368,Sugar Creek,-94.40851,39.13950,,MO,3204
PP3447130,Monmouth Beach,-73.98561,40.33590,,NJ,3204
PP3753040,Plymouth,-76.74820,35.85854,,NC,3204
PP4206904,Blairsville,-79.25988,40.43249,,PA,3203
PP0483090,Willcox,-109.83570,32.25180,,AZ,3202
PP1277825,Williston,-82.44231,29.39388,,FL,3201
PP1375300,Tallapoosa,-85.28736,33.73666,,GA,3201
PP5545350,Lodi,-89.53989,43.31553,,WI,3199
PP2917668,Cuba,-91.40573,38.06710,,MO,3198
PP4005800,Bethel Acres,-97.04506,35.31137,,OK,3198
PP1711228,Carlyle,-89.37544,38.62227,,IL,3197
PP2025925,Garnett,-95.24123,38.28587,,KS,3197
PP1209625,Bushnell,-82.11441,28.68695,,FL,3196
PP2241400,Lake Providence,-91.17523,32.80197,,LA,3194
PP3285400,Yerington,-119.11011,38.95547,,NV,3194
PP5301290,Algona,-122.25047,47.28199,,WA,3191
PP2031675,Hiawatha,-95.53796,39.85169,,KS,3190
PP3651011,New York Mills,-75.29311,43.10071,,NY,3190
PP4851648,Nocona,-97.73017,33.78355,,TX,3190
PP4510270,Burnettown,-81.86465,33.52107,,SC,3189
PP4906370,Blanding,-109.51295,37.62314,,UT,3189
PP3770740,Wallburg,-80.16693,36.01315,,NC,3188
PP0179944,Warrior,-86.81565,33.81486,,AL,3187
PP3950372,Millersburg,-81.91677,40.55340,,OH,3186
PP2910240,Byrnes Mill,-90.57360,38.43904,,MO,3185
PP0163576,Red Bay,-88.13652,34.43610,,AL,3184
PP1064840,Selbyville,-75.21477,38.46218,,DE,3184
PP3938500,Jefferson,-80.76878,41.73841,,OH,3184
PP2173164,Stanton,-83.85561,37.84920,,KY,3183
PP1973875,Solon,-91.49892,41.80683,,IA,3182
PP4877632,West Lake Hills,-97.81416,30.29164,,TX,3181
PP4958510,Parowan,-112.82962,37.83258,,UT,3181
PP3031075,Glasgow,-106.63208,48.19903,,MT,3180
PP0649852,Mount Shasta,-122.31548,41.32088,,CA,3179
PP4121050,Dundee,-123.00742,45.27580,,OR,3179
PP4845288,Lytle,-98.79367,29.23462,,TX,3178
PP1675195,Soda Springs,-111.58608,42.65787,,ID,3171
PP4816204,Combes,-97.72677,26.24651,,TX,3171
PP1378156,Unadilla,-83.73590,32.25728,,GA,3169
PP3043450,Libby,-115.55670,48.38642,,MT,3169
PP3608323,Brightwaters,-73.26151,40.71643,,NY,3169
PP4038350,Jones,-97.28891,35.56673,,OK,3169
PP4873748,Troy,-97.30036,31.19398,,TX,3169
PP1815256,Corydon,-86.12560,38.21288,,IN,3168
PP1778149,Virden,-89.77110,39.50606,,IL,3167
PP2706688,Blue Earth,-94.10034,43.64099,,MN,3163
PP1983685,West Burlington,-91.17548,40.82163,,IA,3161
PP3122325,Hickman,-96.62963,40.62499,,NE,3161
PP0528600,Green Forest,-93.43096,36.33471,,AR,3160
PP3620126,Delhi,-74.91548,42.27742,,NY,3159
PP4248000,Masontown,-79.90874,39.84874,,PA,3159
PP2902674,Ava,-92.66596,36.95622,,MO,3157
PP4221200,East Greenville,-75.50596,40.40572,,PA,3157
PP0177880,Union Springs,-85.71462,32.13951,,AL,3154
PP0143720,Livingston,-88.18693,32.59555,,AL,3152
PP3635474,Hoosick Falls,-73.34997,42.90091,,NY,3151
PP2159255,Park Hills,-84.53267,39.06713,,KY,3149
PP2472900,Smithsburg,-77.57994,39.65473,,MD,3149
PP4282344,Wesleyville,-80.01227,42.13692,,PA,3148
PP4154100,Oakridge,-122.46503,43.74505,,OR,3147
PP2103574,Barbourville,-83.88322,36.86574,,KY,3145
PP3626770,Fort Edward,-73.58262,43.26862,,NY,3145
PP1638170,Homedale,-116.93903,43.61594,,ID,3144
PP2153472,Morganfield,-87.88139,37.68890,,KY,3143
PP3745880,Nags Head,-75.62569,35.94753,,NC,3142
PP3755660,Red Springs,-79.18111,34.80615,,NC,3142
PP4813312,Castroville,-98.85475,29.35986,,TX,3141
PP3763130,Southern Shores,-75.73300,36.11675,,NC,3138
PP3132340,Minden,-98.96701,40.49819,,NE,3136
PP2669180,Rockwood,-83.24175,42.07034,,MI,3135
PP4010700,Cache,-98.61955,34.62756,,OK,3135
PP3659531,Port Washington North,-73.70006,40.84305,,NY,3134
PP4275248,Summit Hill,-75.84620,40.82496,,PA,3134
PP2020500,Ellsworth,-98.22857,38.73264,,KS,3133
PP3646162,Maybrook,-74.21247,41.48803,,NY,3132
PP1770161,Sleepy Hollow,-88.31371,42.09029,,IL,3131
PP1308844,Bloomingdale,-81.30839,32.12500,,GA,3129
PP3945934,McDonald,-80.72325,41.16359,,OH,3129
PP0810600,Burlington,-102.27147,39.30417,,CO,3128
PP4246376,McSherrystown,-77.01989,39.80353,,PA,3128
PP3482180,Woodbury Heights,-75.15065,39.81329,,NJ,3127
PP4207976,Brackenridge,-79.74002,40.60798,,PA,3127
PP2309585,Calais,-67.21753,45.14295,,ME,3126
PP5380500,Zillah,-120.27266,46.40842,,WA,3122
PP2630340,Franklin,-83.30303,42.51876,,MI,3121
PP1242625,Malabar,-80.58245,27.98706,,FL,3120
PP1378036,Tybee Island,-80.85590,32.01022,,GA,3119
PP0515460,Corning,-90.58361,36.41368,,AR,3118
PP4286856,Wyoming,-75.84289,41.30568,,PA,3118
PP2632320,Gladwin,-84.48723,43.98397,,MI,3117
PP1721696,East Dundee,-88.24808,42.09744,,IL,3115
PP4865648,San Saba,-98.71937,31.19745,,TX,3115
PP1233375,Indialantic,-80.56830,28.08622,,FL,3114
PP1729236,Gillespie,-89.81728,39.12544,,IL,3112
PP4838452,Karnes City,-97.90050,28.88541,,TX,3112
PP3675779,Tuxedo,-74.17169,41.24201,,NY,3111
PP5144696,Lebanon,-82.07851,36.89949,,VA,3110
PP4252488,Myerstown,-76.30558,40.37214,,PA,3109
PP2851720,Newton,-89.14753,32.33011,,MS,3108
PP3447700,Moonachie,-74.05767,40.84133,,NJ,3108
PP2237445,Iowa,-93.01303,30.24137,,LA,3106
PP1640420,Iona,-111.93139,43.52758,,ID,3105
PP1753455,North Barrington,-88.12888,42.20692,,IL,3105
PP2686780,Whitehall,-86.33960,43.40052,,MI,3105
PP0611250,Carmel-by-the-Sea,-121.92192,36.55288,,CA,3104
PP2278820,Vinton,-93.58225,30.19543,,LA,3103
PP1373312,Statham,-83.60375,33.96277,,GA,3102
PP4859396,Presidio,-104.36530,29.56035,,TX,3102
PP3943722,Lincoln Heights,-84.45700,39.24350,,OH,3101
PP5560100,Oostburg,-87.78811,43.62413,,WI,3101
PP2183172,Wilder,-84.48155,39.04132,,KY,3100
PP4519105,Denmark,-81.13379,33.31370,,SC,3099
PP2231705,Greenwood,-93.95989,32.43147,,LA,3095
PP3912280,Carrollton,-81.09082,40.57875,,OH,3095
PP4274712,Strasburg,-76.18618,39.98452,,PA,3094
PP1278050,Windermere,-81.53768,28.50254,,FL,3092
PP2655960,Mount Morris,-83.69873,43.11766,,MI,3092
PP2666100,Potterville,-84.74503,42.62909,,MI,3092
PP3108535,Central City,-98.00033,41.11304,,NE,3090
PP4811692,Cactus,-102.00803,36.04438,,TX,3090
PP2274060,Sunset,-92.06237,30.40588,,LA,3088
PP4850628,Needville,-95.83815,29.39495,,TX,3088
PP2752630,Proctor,-92.22813,46.74079,,MN,3087
PP3630191,Great Neck Estates,-73.74017,40.78648,,NY,3087
PP5540850,Ladysmith,-91.09757,45.46097,,WI,3087
PP0882350,Walsenburg,-104.78172,37.63060,,CO,3085
PP4080550,Wewoka,-96.49677,35.14407,,OK,3084
PP4013650,Checotah,-95.52282,35.48244,,OK,3083
PP4808392,Bishop,-97.79740,27.58525,,TX,3082
PP3926306,Fairport Harbor,-81.27281,41.74760,,OH,3081
PP0810105,Buena Vista,-106.13866,38.83199,,CO,3080
PP2835300,Iuka,-88.19692,34.80738,,MS,3077
PP3635276,Homer,-76.18538,42.63723,,NY,3077
PP5313365,Clyde Hill,-122.21798,47.63035,,WA,3077
PP4841788,La Villa,-97.92691,26.29631,,TX,3075
PP4834628,Hollywood Park,-98.48554,29.59921,,TX,3074
PP4538590,Kingstree,-79.82866,33.66723,,SC,3072
PP4703760,Bean Station,-83.28519,36.33843,,TN,3071
PP5322745,Everson,-122.35372,48.91252,,WA,3071
PP2170752,Simpsonville,-85.34960,38.21686,,KY,3068
PP3727440,Granite Quarry,-80.44870,35.61306,,NC,3068
PP4563250,Saluda,-81.77164,34.00117,,SC,3068
PP4286528,Wormleysburg,-76.91033,40.26060,,PA,3067
PP4857800,Piney Point Village,-95.51544,29.75652,,TX,3067
PP2802700,Baldwyn,-88.64279,34.50549,,MS,3066
PP1745993,Madison,-90.10180,38.68627,,IL,3065
PP4166550,Shady Cove,-122.81938,42.60532,,OR,3064
PP3449680,National Park,-75.18562,39.86730,,NJ,3063
PP3481200,Wildwood Crest,-74.83733,38.97153,,NJ,3063
PP4073900,Tishomingo,-96.68242,34.23905,,OK,3062
PP4269776,Sharpsburg,-79.92155,40.49324,,PA,3062
PP5178736,Timberville,-78.77372,38.63266,,VA,3062
PP2736836,Lexington,-93.17137,45.13815,,MN,3059
PP4247080,Mansfield,-77.07838,41.80618,,PA,3058
PP4832696,Haskell,-99.73203,33.15978,,TX,3058
PP1315984,Chickamauga,-85.28835,34.87747,,GA,3057
PP1230750,Hilliard,-81.92120,30.68655,,FL,3055
PP2842440,Lucedale,-88.59590,30.93121,,MS,3055
PP1780931,Westville,-87.63891,40.04401,,IL,3054
PP1978285,Tipton,-91.12828,41.77012,,IA,3054
PP4821028,Double Oak,-97.10736,33.06249,,TX,3054
PP2742110,Milaca,-93.65126,45.75675,,MN,3053
PP3922568,Doylestown,-81.69570,40.97000,,OH,3053
PP3984294,West Union,-83.54409,38.79168,,OH,3051
PP4054200,Okemah,-96.30031,35.42927,,OK,3051
PP4645700,North Sioux City,-96.49955,42.53093,,SD,3048
PP4871756,Talty,-96.40076,32.69444,,TX,3048
PP1977115,Tama,-92.57380,41.96512,,IA,3046
PP3980486,Walbridge,-83.48741,41.58607,,OH,3043
PP5468596,Ripley,-81.70931,38.82162,,WV,3043
PP4251912,Mount Pocono,-75.35777,41.12249,,PA,3042
PP3655266,Orchard Park,-78.74137,42.76220,,NY,3041
PP3982740,Wellsville,-80.65574,40.60392,,OH,3041
PP1305036,Ball Ground,-84.36814,34.33915,,GA,3039
PP0540120,Little Flock,-94.13726,36.38334,,AR,3037
PP4869476,Spearman,-101.19434,36.19818,,TX,3037
PP0455560,Pima,-109.84427,32.89189,,AZ,3036
PP4278712,Upland,-75.37965,39.85620,,PA,3036
PP5125408,Elkton,-78.61612,38.41069,,VA,3036
PP1929955,Garner,-93.60312,43.09997,,IA,3035
PP2762446,Staples,-94.81501,46.37215,,MN,3035
PP4213608,Churchill,-79.84159,40.43885,,PA,3035
PP4636220,Lead,-103.76711,44.35276,,SD,3035
PP3806660,Beulah,-101.77068,47.26683,,ND,3034
PP5334645,Kalama,-122.84194,46.01714,,WA,3033
PP2640980,Iron River,-88.63660,46.09591,,MI,3032
PP4963680,Richmond,-111.80782,41.92307,,UT,3032
PP1749893,Momence,-87.66350,41.16358,,IL,3031
PP3019825,Deer Lodge,-112.73324,46.39834,,MT,3030
PP1257950,Polk City,-81.83003,28.18047,,FL,3028
PP1232150,Holmes Beach,-82.71554,27.51057,,FL,3027
PP1728963,Georgetown,-87.63537,39.97742,,IL,3026
PP4222520,Edgewood,-79.88396,40.43129,,PA,3026
PP2912988,Chaffee,-89.66124,37.18122,,MO,3025
PP3112315,David City,-97.12643,41.25332,,NE,3024
PP4033400,Heavener,-94.60779,34.89196,,OK,3024
PP4010950,Calera,-96.42906,33.93083,,OK,3023
PP2618300,Corunna,-84.11586,42.98339,,MI,3022
PP3775960,Yadkinville,-80.65933,36.13156,,NC,3018
PP3018775,Cut Bank,-112.33007,48.63410,,MT,3017
PP4854000,Olney,-98.75849,33.36414,,TX,3017
PP1805176,Bicknell,-87.30780,38.77431,,IN,3016
PP2914788,Clever,-93.47086,37.03148,,MO,3015
PP4254872,North Catasauqua,-75.47388,40.66357,,PA,3015
PP1751700,Nashville,-89.37799,38.35362,,IL,3013
PP1808470,Brownstown,-86.04769,38.87908,,IN,3013
PP3667708,Sloatsburg,-74.19087,41.16205,,NY,3012
PP5556800,New Holstein,-88.09488,43.94922,,WI,3012
PP0557260,Prescott,-93.39121,33.80432,,AR,3011
PP0871755,Snowmass Village,-106.94397,39.21688,,CO,3011
PP1686320,Wendell,-114.70296,42.77468,,ID,3010
PP1344592,Lakeland,-83.07473,31.04082,,GA,3008
PP3618333,Cornwall-on-Hudson,-74.01515,41.43352,,NY,3008
PP2743954,Moose Lake,-92.76095,46.45030,,MN,3004
PP1242425,Madison,-83.41345,30.47149,,FL,3003
PP3623052,East Syracuse,-76.06979,43.06382,,NY,3002
PP4257184,Orwigsburg,-76.10399,40.65417,,PA,3002
PP4609500,Canton,-96.58558,43.30313,,SD,3001
PP5605245,Bar Nunn,-106.34743,42.92199,,WY,3001
PP4662155,Summerset,-103.34224,44.19331,,SD,3000
PP3950918,Minster,-84.37886,40.39475,,OH,2999
PP2225440,Ferriday,-91.55617,31.63418,,LA,2998
PP1817614,Delphi,-86.66681,40.58341,,IN,2997
PP4831952,Hamilton,-98.11967,31.70039,,TX,2997
PP5133488,Grottoes,-78.82591,38.26970,,VA,2996
PP4074150,Tonkawa,-97.31503,36.67059,,OK,2995
PP1206600,Biscayne Park,-80.18110,25.88170,,FL,2993
PP1347896,Lula,-83.66191,34.39809,,GA,2993
PP2711008,Chatfield,-92.18285,43.84446,,MN,2993
PP3666993,Sherrill,-75.59922,43.07044,,NY,2992
PP4239256,Kenhorst,-75.94382,40.30685,,PA,2992
PP4859084,Poteet,-98.57276,29.03728,,TX,2992
PP3903758,Baltimore,-82.60465,39.84600,,OH,2991
PP4252016,Mountville,-76.43492,40.04075,,PA,2991
PP3663770,Roslyn,-73.65042,40.79982,,NY,2990
PP5559400,Oconto Falls,-88.14549,44.87532,,WI,2989
